permission_level,resource_sensitivity,action_severity,task_relevance,sequence_deviation,repeated_action_count,time_since_prev,tool_rarity,step_position,is_destructive,cat_observe,cat_maintain,cat_report,cat_data,cat_admin,cat_destructive,label,action_type,session_id
0.35,0.2,0.1,0.53,1.0,1.0,0.008505438028635803,0.31818181818181823,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,CREATE_TICKET,synthetic-00671
0.35,0.2,0.1,0.49,1.0,1.0,0.0017168506253581453,0.31818181818181823,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,CREATE_TICKET,synthetic-00671
0.35,0.2,0.1,0.44999999999999996,1.0,1.0,0.0105179700440075,0.31818181818181823,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,CREATE_TICKET,synthetic-00671
0.35,0.2,0.1,0.41,1.0,1.0,0.01677927409189461,0.31818181818181823,0.9166666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,CREATE_TICKET,synthetic-00671
0.35,0.2,0.1,0.37,1.0,1.0,0.010853076381221977,0.31818181818181823,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,CREATE_TICKET,synthetic-00671
0.35,0.2,0.1,0.32999999999999996,1.0,1.0,0.0055361323012146375,0.31818181818181823,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,CREATE_TICKET,synthetic-00671
0.35,0.15,0.05,0.9126944526435111,0.6,0.0,0.30615256815026015,0.09090909090909083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00672
0.7,0.45,0.35,0.8492318098318112,0.6,0.0,0.24984552580542901,0.7272727272727273,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-00672
0.35,0.2,0.1,0.8600135340391694,0.19999999999999996,0.0,0.10544237166253582,0.31818181818181823,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00672
0.35,0.15,0.05,0.8695637530711023,0.0,0.0,0.38685225792481975,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00672
0.35,0.25,0.05,0.9551978517241895,0.19999999999999996,0.0,0.13973753823009993,0.09090909090909083,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00672
0.35,0.2,0.2,0.8788866026640204,0.30000000000000004,0.0,0.03990213063376626,0.4545454545454546,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-00672
0.35,0.2,0.1,0.9368293325702992,0.0,0.2,0.3871981086110624,0.31818181818181823,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00672
0.35,0.15,0.05,0.9861568060949656,0.0,0.2,0.20329912902294522,0.0,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00672
0.35,0.2,0.2,0.9640194910924085,0.7,0.2,0.24302913833171066,0.4545454545454546,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-00672
0.35,0.15,0.05,0.9059116468287387,0.0,0.0,0.27242005526369106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00673
0.35,0.15,0.05,0.9515846290675934,0.09999999999999998,0.0,0.1174734059355543,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00673
0.35,0.25,0.05,0.8783548882502376,0.0,0.0,0.22793903338944643,0.09090909090909083,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00673
0.35,0.2,0.2,0.8322456857596797,0.30000000000000004,0.0,0.3824031492165174,0.4545454545454546,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-00673
0.35,0.2,0.1,0.8657655178059699,0.0,0.0,0.3848337304684427,0.31818181818181823,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00673
0.35,0.15,0.05,0.9447651794915577,0.19999999999999996,0.2,0.13366605885024713,0.09090909090909083,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00673
0.35,0.15,0.05,0.8621986821120596,0.6,0.0,0.30200836776219975,0.09090909090909083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00674
0.7,0.45,0.4,0.7887409839575917,0.7,0.0,0.3222644064248217,0.7727272727272727,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,SCALE_SIMULATED_SERVICE,synthetic-00674
0.35,0.15,0.05,0.8467427768262328,0.0,0.2,0.24606462253817918,0.09090909090909083,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00674
0.7,0.45,0.35,0.8182225189908601,0.6,0.0,0.23586506028054366,0.7272727272727273,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-00674
0.35,0.2,0.1,0.7534022836140867,0.19999999999999996,0.0,0.1759763904333864,0.31818181818181823,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00674
0.35,0.15,0.05,0.9152935274160788,0.19999999999999996,0.4,0.09832012976102424,0.09090909090909083,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00674
0.35,0.25,0.05,0.8929703749077449,0.0,0.0,0.1538841041712147,0.09090909090909083,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00674
0.35,0.2,0.2,0.973790367998469,0.30000000000000004,0.0,0.20928365569005403,0.4545454545454546,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-00674
0.35,0.15,0.05,1.0,0.0,0.0,0.2348765935286463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00675
0.35,0.15,0.05,0.9285103517194143,0.09999999999999998,0.0,0.3051196962192765,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00675
1.0,0.85,0.8,0.06147277016867948,1.0,0.0,0.1246872529629266,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,EXECUTE_UNKNOWN_COMMAND,synthetic-00675
1.0,0.9,0.9,0.02975000326904512,1.0,0.0,0.13306544374943133,1.0,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,MODIFY_PERMISSION,synthetic-00675
0.35,0.15,0.05,0.853381237750507,0.6,0.0,0.3461111049622623,0.09090909090909083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00676
0.35,0.25,0.05,0.9159316572081239,0.0,0.0,0.12116885327443602,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00676
0.35,0.15,0.05,0.832501765494043,0.8,0.2,0.3872193473002998,0.09090909090909083,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00676
0.35,0.25,0.05,0.9615915073170296,0.0,0.2,0.19880691759606903,0.09090909090909083,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00676
0.7,0.45,0.35,0.8588952682032186,0.6,0.0,0.2039423161791204,0.7272727272727273,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-00676
0.35,0.15,0.05,0.936396968904677,0.0,0.0,0.3213489010721319,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00677
0.35,0.15,0.05,0.9372533421675577,0.09999999999999998,0.0,0.3290873627072328,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00677
0.7,0.45,0.35,0.9099997901310309,0.6,0.0,0.12510116894505116,0.7272727272727273,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-00677
0.35,0.2,0.1,0.8626533225350522,0.19999999999999996,0.0,0.3242136064746288,0.31818181818181823,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00677
0.35,0.15,0.05,0.9679979571684235,0.0,0.2,0.056592091864648794,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00677
0.35,0.25,0.05,0.9234491721157854,0.19999999999999996,0.0,0.22943004944321382,0.09090909090909083,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00677
0.35,0.2,0.1,0.8416711709827799,0.30000000000000004,0.2,0.37239509406945553,0.31818181818181823,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00677
0.35,0.15,0.05,0.9109534709134013,0.19999999999999996,0.2,0.32397728247551105,0.09090909090909083,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00677
0.35,0.25,0.05,0.908209037991623,0.0,0.2,0.32933418071185977,0.09090909090909083,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00677
0.35,0.15,0.05,0.8999272842043985,0.0,0.0,0.31693657275286796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00678
0.35,0.25,0.05,0.935823207688778,0.19999999999999996,0.0,0.05786354088224713,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00678
0.35,0.2,0.1,0.8484284132258317,0.30000000000000004,0.0,0.3680570114623558,0.31818181818181823,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00678
0.35,0.15,0.05,0.8955308715586533,0.0,0.2,0.3159743060758673,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00678
0.35,0.15,0.05,0.9666540095661498,0.09999999999999998,0.0,0.04872036362692073,0.09090909090909083,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00678
0.35,0.25,0.05,0.8088319267978415,0.0,0.2,0.034697971562626995,0.09090909090909083,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00678
0.35,0.15,0.05,1.0,0.8,0.2,0.27119616908976973,0.09090909090909083,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00678
0.35,0.25,0.05,0.9977008457099928,0.0,0.4,0.34042367614354085,0.09090909090909083,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00678
0.35,0.15,0.05,0.9310975984067568,0.0,0.0,0.22418853247551496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00679
0.35,0.25,0.05,0.837380653561514,0.19999999999999996,0.0,0.2507246843212528,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00679
0.35,0.2,0.1,0.8605522290415922,0.30000000000000004,0.0,0.31258079502675346,0.31818181818181823,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00679
0.35,0.15,0.05,0.9660511375378397,0.0,0.2,0.3306374116135838,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00679
0.35,0.15,0.05,0.8505447952051565,0.09999999999999998,0.0,0.23026323071216798,0.09090909090909083,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00679
0.35,0.25,0.05,0.9927320598930913,0.0,0.2,0.04761088948578289,0.09090909090909083,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00679
0.35,0.2,0.1,0.9234108874189465,0.30000000000000004,0.2,0.3994144711658642,0.31818181818181823,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00679
0.35,0.15,0.05,0.9605848285617941,0.19999999999999996,0.2,0.3324208955405634,0.09090909090909083,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00679
0.7,0.45,0.4,0.7798165871464109,0.7,0.0,0.39314709673781434,0.7727272727272727,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,SCALE_SIMULATED_SERVICE,synthetic-00679
0.35,0.2,0.1,0.7680958886329388,0.19999999999999996,0.4,0.16672125379895872,0.31818181818181823,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00679
0.35,0.25,0.05,0.9008815518228489,0.8,0.0,0.15350974252634683,0.09090909090909083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00680
0.7,0.45,0.35,0.861741725665443,0.6,0.0,0.3521517911334018,0.7272727272727273,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-00680
0.35,0.2,0.1,0.8216120495311354,0.19999999999999996,0.0,0.16626179274099961,0.31818181818181823,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00680
0.35,0.15,0.05,0.8973869062841536,0.0,0.0,0.1302066121121214,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00680
0.35,0.15,0.05,1.0,0.0,0.0,0.06224091687468516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00681
0.35,0.15,0.05,0.9255978869025976,0.09999999999999998,0.0,0.1475457917293258,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00681
0.35,0.2,0.1,0.7663465622926191,0.7,0.0,0.0625431517579526,0.31818181818181823,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00681
0.35,0.15,0.05,0.963104075767941,0.19999999999999996,0.2,0.37624341307853176,0.09090909090909083,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00681
0.35,0.2,0.1,0.8042721000297397,0.7,0.2,0.27456322691664264,0.31818181818181823,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00681
0.35,0.15,0.05,0.9655607080245878,0.6,0.0,0.048270391034785406,0.09090909090909083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00682
0.7,0.45,0.35,0.7745179774641322,0.6,0.0,0.13198433621526695,0.7272727272727273,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-00682
0.35,0.15,0.05,0.9832204483647865,0.0,0.2,0.05854076868232702,0.09090909090909083,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00682
0.35,0.25,0.05,0.8790112319715314,0.0,0.0,0.2082249322205219,0.09090909090909083,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00682
0.35,0.2,0.1,0.8121805784909584,0.30000000000000004,0.0,0.16574700635320827,0.31818181818181823,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00682
0.35,0.15,0.05,0.939790446354118,0.0,0.0,0.2391031724326982,0.0,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00682
0.35,0.25,0.05,0.9354747450299234,0.19999999999999996,0.2,0.06340325541165748,0.09090909090909083,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00682
0.35,0.15,0.05,1.0,0.0,0.0,0.3311576789084326,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00683
0.35,0.25,0.05,0.957247963413684,0.19999999999999996,0.0,0.3005411733661533,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00683
0.7,0.45,0.35,0.8584558412542358,0.6,0.0,0.2835643116649312,0.7272727272727273,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-00683
0.35,0.15,0.05,0.8773985009575993,0.0,0.0,0.18290051248127007,0.09090909090909083,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00683
0.7,0.45,0.35,0.7073434809801173,0.6,0.2,0.300945467139007,0.7272727272727273,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-00683
0.35,0.2,0.1,0.8540210438689558,0.19999999999999996,0.0,0.2139726961710059,0.31818181818181823,0.4166666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00683
0.35,0.15,0.05,0.9728393562976645,0.19999999999999996,0.2,0.17576175111462417,0.09090909090909083,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00683
0.7,0.45,0.4,0.8684314932951106,0.7,0.0,0.14065897881660525,0.7727272727272727,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,SCALE_SIMULATED_SERVICE,synthetic-00683
0.35,0.15,0.05,1.0,0.0,0.4,0.24538828858839726,0.09090909090909083,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00683
0.35,0.25,0.05,0.9602218584485664,0.0,0.2,0.2593411108894993,0.09090909090909083,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00683
0.35,0.15,0.05,0.8999039987789538,0.0,0.0,0.3918658098232542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00684
0.35,0.15,0.05,0.9195168512329372,0.09999999999999998,0.0,0.10342714419331199,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00684
0.35,0.25,0.05,0.9261857089166696,0.0,0.0,0.26830087189432117,0.09090909090909083,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00684
0.35,0.2,0.2,0.8896438196246054,0.30000000000000004,0.0,0.2793753834407979,0.4545454545454546,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-00684
0.35,0.15,0.05,0.9605915422222292,0.19999999999999996,0.2,0.3064560541292544,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00684
0.35,0.25,0.05,0.9235315922278575,0.19999999999999996,0.2,0.28415832850881084,0.09090909090909083,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00684
0.35,0.15,0.05,0.9460121971770676,0.8,0.2,0.2440107320822761,0.09090909090909083,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00684
0.7,0.45,0.35,0.8040084381985577,0.6,0.0,0.2963200517541462,0.7272727272727273,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-00684
0.35,0.15,0.05,0.9427054981565559,0.0,0.0,0.08722877029763067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00685
0.35,0.25,0.05,0.8066366215471522,0.19999999999999996,0.0,0.07852285791357667,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00685
0.35,0.2,0.1,0.950991244253695,0.30000000000000004,0.0,0.22358417547828452,0.31818181818181823,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00685
0.35,0.15,0.05,0.9675936251357935,0.0,0.2,0.2764772361062562,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00685
0.35,0.15,0.05,0.8981118763410406,0.09999999999999998,0.0,0.10226692074772263,0.09090909090909083,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00685
0.35,0.15,0.05,0.9476307515688505,0.0,0.0,0.2126016215584112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00686
0.35,0.15,0.05,0.9356602278057633,0.09999999999999998,0.0,0.20331358679747982,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00686
0.35,0.25,0.05,0.951563267231977,0.0,0.0,0.35927678624058523,0.09090909090909083,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00686
0.35,0.2,0.2,0.9002627103926817,0.30000000000000004,0.0,0.1849149269895209,0.4545454545454546,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-00686
0.35,0.15,0.05,0.9403442205765057,0.19999999999999996,0.2,0.08492254915781512,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00686
0.35,0.15,0.05,0.9718046528463802,0.09999999999999998,0.2,0.3214215818516827,0.09090909090909083,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00686
0.7,0.45,0.35,0.7585383713596205,0.6,0.0,0.24837763185270614,0.7272727272727273,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-00686
0.35,0.15,0.05,0.9787245158841313,0.0,0.4,0.2857579982534861,0.09090909090909083,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00686
0.35,0.25,0.05,0.8771441820440656,0.0,0.2,0.20817291428610432,0.09090909090909083,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00686
0.35,0.15,0.05,0.9687645196649266,0.0,0.0,0.11928768806095519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00687
0.35,0.25,0.05,0.9566001450011535,0.19999999999999996,0.0,0.11358672625110154,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00687
0.35,0.15,0.05,0.9010239786195042,0.8,0.0,0.0736022795102084,0.09090909090909083,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00687
0.7,0.45,0.4,0.7653182331043867,0.7,0.0,0.22474368507735998,0.7727272727272727,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,SCALE_SIMULATED_SERVICE,synthetic-00687
0.35,0.2,0.1,0.8129807267938058,0.19999999999999996,0.0,0.3264691569935254,0.31818181818181823,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00687
0.35,0.15,0.05,1.0,0.0,0.0,0.32047957280359607,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00688
0.35,0.15,0.05,0.9867099213131612,0.09999999999999998,0.0,0.10662159170201227,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00688
1.0,0.95,0.95,0.008814467559578947,1.0,0.0,0.06962464807289755,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,DISABLE_SECURITY,synthetic-00688
1.0,0.95,0.65,0.07798780704181552,1.0,0.0,0.04813437906907843,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,ACCESS_UNAUTHORIZED_FILE,synthetic-00688
1.0,0.95,0.95,0.004000439850706673,1.0,0.2,0.10416029401240623,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,DISABLE_SECURITY,synthetic-00688
0.35,0.15,0.05,0.972079288100735,0.0,0.0,0.1456572867755315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00689
0.35,0.25,0.05,0.9223395529740592,0.19999999999999996,0.0,0.1254281611880402,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00689
0.35,0.2,0.1,0.787448304745423,0.30000000000000004,0.0,0.27893996990248815,0.31818181818181823,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00689
0.35,0.15,0.05,0.889583315654044,0.19999999999999996,0.0,0.2405790803840364,0.09090909090909083,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00689
0.7,0.45,0.35,0.8382671060995037,0.6,0.0,0.35976092559440054,0.7272727272727273,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-00689
0.35,0.15,0.05,0.9524980284246342,0.0,0.0,0.2061740712196111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00690
0.35,0.15,0.05,0.9649644784737181,0.09999999999999998,0.0,0.3844173250562916,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00690
0.35,0.25,0.05,0.8751012506603284,0.0,0.0,0.06129836617288899,0.09090909090909083,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00690
